Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,26_904_3052_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Small car Battery Electric Vehicle,km,kg CO2e,0.00948,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3045_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Small car Diesel,miles,kg CO2e,0.05486,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3046_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Small car Petrol,miles,kg CO2e,0.06461,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3047_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Small car Hybrid,miles,kg CO2e,0.0487,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3050_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Small car Unknown,miles,kg CO2e,0.06173,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3051_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Small car Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.02446,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3052_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Small car Battery Electric Vehicle,miles,kg CO2e,0.01525,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3053_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Diesel,km,kg CO2e,0.04103,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3054_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Petrol,km,kg CO2e,0.04957,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3055_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Hybrid,km,kg CO2e,0.02998,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3056_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Medium car CNG,km,kg CO2e,0.03211,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3057_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Medium car LPG,km,kg CO2e,0.02093,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3058_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Unknown,km,kg CO2e,0.04518,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3059_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02524,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3060_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Battery Electric Vehicle,km,kg CO2e,0.01022,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3053_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Diesel,miles,kg CO2e,0.06603,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3054_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Petrol,miles,kg CO2e,0.07977,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3055_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Hybrid,miles,kg CO2e,0.04824,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3056_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Medium car CNG,miles,kg CO2e,0.05167,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3057_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Medium car LPG,miles,kg CO2e,0.03368,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3058_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Unknown,miles,kg CO2e,0.07271,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3059_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04063,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3060_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Medium car Battery Electric Vehicle,miles,kg CO2e,0.01645,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3061_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Large car Diesel,km,kg CO2e,0.0507,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3062_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Large car Petrol,km,kg CO2e,0.07528,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3063_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Large car Hybrid,km,kg CO2e,0.03961,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3064_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Large car CNG,km,kg CO2e,0.04876,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3065_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Large car LPG,km,kg CO2e,0.03179,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3066_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Large car Unknown,km,kg CO2e,0.05764,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3067_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Large car Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.03221,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3068_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Large car Battery Electric Vehicle,km,kg CO2e,0.01088,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3061_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Large car Diesel,miles,kg CO2e,0.08159,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3062_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Large car Petrol,miles,kg CO2e,0.12115,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3063_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Large car Hybrid,miles,kg CO2e,0.06374,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3064_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Large car CNG,miles,kg CO2e,0.07847,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3065_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Large car LPG,miles,kg CO2e,0.05115,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3066_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Large car Unknown,miles,kg CO2e,0.09276,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3067_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Large car Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.05184,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3068_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Large car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Large car Battery Electric Vehicle,miles,kg CO2e,0.0175,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3069_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Average car Diesel,km,kg CO2e,0.04146,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3070_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Average car Petrol,km,kg CO2e,0.04599,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3071_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Average car Hybrid,km,kg CO2e,0.03315,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3072_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Average car CNG,km,kg CO2e,0.03591,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3073_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Average car LPG,km,kg CO2e,0.02341,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3074_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Average car Unknown,km,kg CO2e,0.04399,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3075_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Average car Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.02934,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3076_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Average car Battery Electric Vehicle,km,kg CO2e,0.01049,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3069_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Diesel,WTT- pass vehs & travel- land WTT- cars (by size) Average car Diesel,miles,kg CO2e,0.06673,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3070_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Petrol,WTT- pass vehs & travel- land WTT- cars (by size) Average car Petrol,miles,kg CO2e,0.07401,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3071_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Hybrid,WTT- pass vehs & travel- land WTT- cars (by size) Average car Hybrid,miles,kg CO2e,0.05335,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3072_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,CNG,WTT- pass vehs & travel- land WTT- cars (by size) Average car CNG,miles,kg CO2e,0.05779,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3073_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,LPG,WTT- pass vehs & travel- land WTT- cars (by size) Average car LPG,miles,kg CO2e,0.03767,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3074_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Unknown,WTT- pass vehs & travel- land WTT- cars (by size) Average car Unknown,miles,kg CO2e,0.07079,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3075_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Plug-in Hybrid Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Average car Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.04721,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_904_3076_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Average car,Battery Electric Vehicle,WTT- pass vehs & travel- land WTT- cars (by size) Average car Battery Electric Vehicle,miles,kg CO2e,0.01688,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3077_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Small,,WTT- pass vehs & travel- land WTT- motorbike Small ,km,kg CO2e,0.02148,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3077_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Small,,WTT- pass vehs & travel- land WTT- motorbike Small ,miles,kg CO2e,0.03457,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3078_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Medium,,WTT- pass vehs & travel- land WTT- motorbike Medium ,km,kg CO2e,0.02608,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3078_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Medium,,WTT- pass vehs & travel- land WTT- motorbike Medium ,miles,kg CO2e,0.04196,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3079_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Large,,WTT- pass vehs & travel- land WTT- motorbike Large ,km,kg CO2e,0.03469,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3079_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Large,,WTT- pass vehs & travel- land WTT- motorbike Large ,miles,kg CO2e,0.05583,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3080_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Average,,WTT- pass vehs & travel- land WTT- motorbike Average ,km,kg CO2e,0.02956,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_905_3080_9_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- motorbike,Average,,WTT- pass vehs & travel- land WTT- motorbike Average ,miles,kg CO2e,0.04757,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_909_3141_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Regular taxi,,WTT- pass vehs & travel- land WTT- taxis Regular taxi ,passenger.km,kg CO2e,0.03697,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_909_3141_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Regular taxi,,WTT- pass vehs & travel- land WTT- taxis Regular taxi ,km,kg CO2e,0.05176,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_909_3142_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Black cab,,WTT- pass vehs & travel- land WTT- taxis Black cab ,passenger.km,kg CO2e,0.0509,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_909_3142_4_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- taxis,Black cab,,WTT- pass vehs & travel- land WTT- taxis Black cab ,km,kg CO2e,0.07634,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_910_3143_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Local bus (not London),,WTT- pass vehs & travel- land WTT- bus Local bus (not London) ,passenger.km,kg CO2e,0.03174,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_910_3144_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Local London bus,,WTT- pass vehs & travel- land WTT- bus Local London bus ,passenger.km,kg CO2e,0.01821,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_910_3145_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Average local bus,,WTT- pass vehs & travel- land WTT- bus Average local bus ,passenger.km,kg CO2e,0.02649,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_910_3146_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- bus,Coach,,WTT- pass vehs & travel- land WTT- bus Coach ,passenger.km,kg CO2e,0.00656,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_911_3147_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- rail,National rail,,WTT- pass vehs & travel- land WTT- rail National rail ,passenger.km,kg CO2e,0.00897,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_911_3148_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- rail,International rail,,WTT- pass vehs & travel- land WTT- rail International rail ,passenger.km,kg CO2e,0.00117,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_911_3149_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- rail,Light rail and tram,,WTT- pass vehs & travel- land WTT- rail Light rail and tram ,passenger.km,kg CO2e,0.00749,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,26_911_3150_11_1,Activity,Scope 3,WTT- pass vehs & travel- land,WTT- rail,London Underground,,WTT- pass vehs & travel- land WTT- rail London Underground ,passenger.km,kg CO2e,0.00728,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3081_14_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,Freighting goods Vans Class I (up to 1.305 tonnes) Diesel,tonne.km,kg CO2e,0.87423,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3082_14_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,Freighting goods Vans Class I (up to 1.305 tonnes) Petrol,tonne.km,kg CO2e,1.42906,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3087_14_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,Freighting goods Vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.12474,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3081_4_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,Freighting goods Vans Class I (up to 1.305 tonnes) Diesel,km,kg CO2e,0.15738,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3082_4_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,Freighting goods Vans Class I (up to 1.305 tonnes) Petrol,km,kg CO2e,0.20188,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3087_4_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,Freighting goods Vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,km,kg CO2e,0.03798,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3081_9_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Diesel,Freighting goods Vans Class I (up to 1.305 tonnes) Diesel,miles,kg CO2e,0.25329,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3082_9_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Petrol,Freighting goods Vans Class I (up to 1.305 tonnes) Petrol,miles,kg CO2e,0.3249,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3087_9_1,Activity,Scope 3,Freighting goods,Vans,Class I (up to 1.305 tonnes),Battery Electric Vehicle,Freighting goods Vans Class I (up to 1.305 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.06113,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3088_14_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Diesel,tonne.km,kg CO2e,0.62562,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3089_14_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Petrol,tonne.km,kg CO2e,0.81534,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3094_14_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.24915,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3088_4_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Diesel,km,kg CO2e,0.1926,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3089_4_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Petrol,km,kg CO2e,0.20874,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3094_4_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,km,kg CO2e,0.05777,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3088_9_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Diesel,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Diesel,miles,kg CO2e,0.30996,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3089_9_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Petrol,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Petrol,miles,kg CO2e,0.33594,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3094_9_1,Activity,Scope 3,Freighting goods,Vans,Class II (1.305 to 1.74 tonnes),Battery Electric Vehicle,Freighting goods Vans Class II (1.305 to 1.74 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.09298,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3095_14_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Diesel,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Diesel,tonne.km,kg CO2e,0.62849,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3096_14_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Petrol,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Petrol,tonne.km,kg CO2e,0.83593,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3100_14_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.36985,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3101_14_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.20519,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3095_4_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Diesel,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Diesel,km,kg CO2e,0.27878,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
